year,state,minimumwage2020dollars,cpiavg,stateid,percentunemploymentrate,percentlaborforceparticipation,realgdp2020,ahw2020,real_gdp_per_capita_2020,kaitz_index,ResidentPopulation
2011,Mississippi,8.3400002,224.939,25,9.8000002,60,111056.86,19.358847,37278.07322,0.430810792,2979.147
2012,Mississippi,8.1700001,229.59399,25,8.8000002,59,113235.48,19.445925,37939.93096,0.420139443,2984.599
2013,Mississippi,8.0500002,232.957,25,8.5,56.299999,113103.36,19.470276,37829.24766,0.413450749,2989.839
2014,Mississippi,7.9200001,236.73599,25,7.5999999,54.700001,113049.7,19.515406,37785.35455,0.405833222,2991.892
2015,Mississippi,7.9099998,237.017,25,6.5,55.299999,113273.81,19.7652,37881.29078,0.400198318,2990.231
2016,Mississippi,7.8099999,240.007,25,6,55.700001,114145.1,19.788639,38168.02342,0.394670897,2990.595
2017,Mississippi,7.6500001,245.12,25,5.1999998,55.599998,114581.14,19.692535,38312.8151,0.388472083,2990.674
2018,Mississippi,7.4699998,251.10699,25,4.9000001,55.5,114005.54,19.702576,38219.96802,0.37913823,2982.879
2019,Mississippi,7.3400002,255.657,25,5.5,56,114449.24,19.790464,38428.64899,0.370885705,2978.227
2020,Mississippi,7.25,258.66,25,8.1000004,55.099998,112355.17,20.775,37871.00586,0.348977136,2966.786
2001,Missouri,7.52,177.10001,26,4.5,69.900002,274002,22.761305,48572.07991,0.330385274,5641.142
2002,Missouri,7.4000001,179.89999,26,5.3000002,69.199997,278935.84,22.909704,49153.20561,0.323007233,5674.825
2003,Missouri,7.2399998,184,26,5.6999998,68.599998,284843.13,22.85725,49890.17766,0.316748506,5709.403
2004,Missouri,7.0500002,188.89999,26,5.9000001,68.300003,292806.47,22.949175,50942.87825,0.307200594,5747.741
2005,Missouri,6.8200002,195.3,26,5.4000001,67.900002,299563.19,22.89283,51735.34877,0.297909878,5790.3
2006,Missouri,6.6100001,201.60001,26,4.9000001,67.699997,301238.34,22.915831,51558.03546,0.288446886,5842.704
2007,Missouri,8.1099997,207.342,26,5.0999999,67.5,301768.28,23.154108,51254.78377,0.350261807,5887.612
2008,Missouri,7.9899998,215.30299,26,6.1999998,67,308244.63,23.32074,52033.92992,0.342613476,5923.916
2009,Missouri,8.5,214.537,26,9,66.400002,300802.97,23.2232,50461.08529,0.366013297,5961.088
2010,Missouri,8.6000004,218.056,26,9.5,65.699997,305197.19,23.203894,50899.37624,0.370627465,5996.089
2011,Missouri,8.3400002,224.939,26,8.6000004,65.199997,302718.16,22.925703,50359.17395,0.363783837,6011.182
2012,Missouri,8.1700001,229.59399,26,7.1999998,64.300003,306101.53,23.137833,50796.57459,0.353101351,6026.027
2013,Missouri,8.1599998,232.957,26,6.8000002,64.199997,309555.78,22.997702,51225.60706,0.354818051,6042.989
2014,Missouri,8.1899996,236.73599,26,6.1999998,64.400002,311225.78,23.259958,51364.76359,0.352107239,6059.13
2015,Missouri,8.3500004,237.017,26,5.0999999,64.599998,314540.16,23.914801,51772.65538,0.349156173,6075.411
2016,Missouri,8.2399998,240.007,26,4.5999999,64.599998,314639.81,23.913519,51653.25483,0.344574958,6091.384
2017,Missouri,8.1300001,245.12,26,3.8,64,318094.97,24.048122,52049.59697,0.338072141,6111.382
2018,Missouri,8.0900002,251.10699,26,3.2,63.700001,322402.28,24.286966,52628.6348,0.333100487,6125.986
2019,Missouri,9.5600004,255.657,26,3.3,63.900002,327866.19,24.598888,53394.27162,0.38863547,6140.475
2020,Missouri,9.4499998,258.66,26,6.0999999,63.099998,318636.09,25.975,51797.70848,0.363811349,6151.548
2001,Montana,7.52,177.10001,27,4.5999999,67.099998,35546.699,17.719475,39193.19464,0.424391806,906.961
2002,Montana,7.4000001,179.89999,27,4.5999999,66.599998,36641.422,17.9825,40191.67306,0.411511197,911.667
2003,Montana,7.2399998,184,27,4.6999998,66.400002,38114.578,18.180305,41445.55745,0.398233132,919.63
2004,Montana,7.0500002,188.89999,27,4.5,66.599998,40051.391,18.325087,43065.59506,0.384718512,930.009
2005,Montana,6.8200002,195.3,27,4.0999999,66.699997,42131.598,18.58593,44815.98592,0.366944253,940.102
2006,Montana,6.6100001,201.60001,27,3.3,67,43488.527,18.871861,45648.0447,0.35025693,952.692
2007,Montana,6.4200001,207.342,27,3.4000001,67.300003,45586.094,19.347099,47253.87216,0.3318327,964.706
2008,Montana,7.0300002,215.30299,27,4.6999998,67.400002,45623.07,19.233601,46725.08104,0.365506189,976.415
2009,Montana,7.9000001,214.537,27,7.0999999,65.5,44543.457,19.573839,45268.56894,0.403599933,983.982
2010,Montana,8.6000004,218.056,27,7.1999998,64.5,45986.738,19.732212,46417.02381,0.435835597,990.73
2011,Montana,8.3400002,224.939,27,6.5999999,63.900002,47206.477,19.790321,47323.93501,0.421418137,997.518
2012,Montana,8.1700001,229.59399,27,5.8000002,64,47730.898,20.094124,47532.78137,0.406586527,1004.168
2013,Montana,8.0500002,232.957,27,5.3000002,64,48438.051,20.081326,47761.83889,0.400869953,1014.158
2014,Montana,8.6300001,236.73599,27,4.6999998,63.599998,49408.543,20.444712,48313.89508,0.422114046,1022.657
2015,Montana,8.79,237.017,27,4.3000002,63.599998,51174.574,21.021,49612.04271,0.418153275,1031.495
2016,Montana,8.6800003,240.007,27,4.3000002,63.299999,50093.605,21.10968,48068.15707,0.411185783,1042.137
2017,Montana,8.6000004,245.12,27,4.0999999,63,51754.906,21.355577,49109.75631,0.402705129,1053.862
2018,Montana,8.5500002,251.10699,27,3.8,62.799999,52548.074,21.505424,49488.7768,0.397574128,1061.818
2019,Montana,8.75,255.657,27,3.5999999,63.099998,52744.113,21.840374,49287.89775,0.400634165,1070.123
2020,Montana,8.6499996,258.66,27,5.9000001,62.700001,52034.027,23.275,48153.92795,0.371643377,1080.577
2001,Nebraska,7.52,177.10001,28,3.2,73.199997,88133.328,19.948111,51245.19315,0.376978051,1719.836
2002,Nebraska,7.4000001,179.89999,28,3.7,73.400002,89259.391,20.35619,51646.01294,0.363525792,1728.292
2003,Nebraska,7.2399998,184,28,3.9000001,74,94437.641,20.53636,54316.86723,0.352545427,1738.643
2004,Nebraska,7.0500002,188.89999,28,3.9000001,74,96933.258,20.757015,55410.38088,0.339644221,1749.37
2005,Nebraska,6.8200002,195.3,28,3.8,73.400002,100678.15,20.67312,57154.8802,0.329896997,1761.497
2006,Nebraska,6.6100001,201.60001,28,3,72.900002,103523,20.86175,58398.71879,0.316847824,1772.693
2007,Nebraska,6.4200001,207.342,28,2.9000001,72.900002,105865.65,21.156992,59360.36536,0.303445788,1783.44
2008,Nebraska,7.0300002,215.30299,28,3.3,73,105786.4,20.94659,58888.71941,0.335615496,1796.378
2009,Nebraska,7.9000001,214.537,28,4.6999998,72.5,105940.95,21.2628,58444.27845,0.371540912,1812.683
2010,Nebraska,8.6000004,218.056,28,4.6999998,71.599998,109873.53,21.304855,60053.60214,0.403663878,1829.591
2011,Nebraska,8.3400002,224.939,28,4.4000001,71.699997,115646.77,21.17104,62820.30013,0.393934365,1840.914
2012,Nebraska,8.1700001,229.59399,28,3.9000001,71.800003,115802.91,21.277788,62471.52843,0.383968489,1853.691
2013,Nebraska,8.0500002,232.957,28,3.7,71.5,118005.77,21.358974,63246.30067,0.376890772,1865.813
2014,Nebraska,7.9200001,236.73599,28,3.3,70.699997,121677.16,21.647339,64723.44285,0.365864834,1879.955
2015,Nebraska,8.7299995,237.017,28,3,70.199997,125582.91,22.495199,66373.67545,0.388082786,1892.059
2016,Nebraska,9.6999998,240.007,28,3.0999999,69.900002,126946.95,22.592482,66586.98242,0.429346355,1906.483
2017,Nebraska,9.5,245.12,28,2.9000001,69.5,129054.32,22.781044,67321.05093,0.417013373,1916.998
2018,Nebraska,9.2700005,251.10699,28,2.9000001,69.800003,131786.33,22.921949,68442.22731,0.404415894,1925.512
2019,Nebraska,9.1099997,255.657,28,3,70.400002,133344.38,23.2829,68998.43783,0.39127427,1932.571
2020,Nebraska,9,258.66,28,4.3000002,69.599998,132643.64,24.75,68459.39619,0.363636364,1937.552
2001,Nevada,7.52,177.10001,29,5.1999998,70.5,120209.98,23.272795,57286.52177,0.32312406,2098.399
2002,Nevada,7.4000001,179.89999,29,5.6999998,69.400002,124508.7,23.521111,57277.21754,0.314610994,2173.791
2003,Nevada,7.2399998,184,29,5.3000002,68.099998,129949.96,23.877035,57785.07237,0.30322022,2248.85
2004,Nevada,7.0500002,188.89999,29,4.5,67.099998,143534.16,24.456285,61176.71729,0.288269465,2346.222
2005,Nevada,6.8200002,195.3,29,4.0999999,67.5,155013.67,24.68185,63735.42592,0.276316411,2432.143
2006,Nevada,6.6100001,201.60001,29,4.0999999,68.599998,161166.81,24.745245,63887.69702,0.267122031,2522.658
2007,Nevada,7.6700001,207.342,29,4.5999999,69.400002,162451.94,25.307255,62455.76439,0.30307515,2601.072
2008,Nevada,7.5999999,215.30299,29,6.9000001,69.5,157770.38,24.853416,59454.55094,0.30579297,2653.63
2009,Nevada,7.9000001,214.537,29,11.7,68.400002,144566.42,24.791519,53848.96067,0.318657364,2684.665
2010,Nevada,8.6000004,218.056,29,13.7,65.900002,146355.56,24.272106,54155.95954,0.354316201,2702.483
2011,Nevada,8.3400002,224.939,29,13.3,65,147335.75,23.846186,54305.03473,0.349741472,2713.114
2012,Nevada,8.1700001,229.59399,29,11.6,64.400002,145774.44,23.6733,53111.82765,0.345114543,2744.67
2013,Nevada,8.0500002,232.957,29,10,63.599998,146234.38,23.553202,52659.95572,0.34177944,2776.956
2014,Nevada,7.9200001,236.73599,29,8.1999998,63,147560.64,23.505951,52346.23714,0.336935957,2818.935
2015,Nevada,7.9099998,237.017,29,6.9000001,62.5,153704.42,24.024,53582.97331,0.329254071,2868.531
2016,Nevada,7.8099999,240.007,29,5.8000002,62.099998,157913.53,24.42576,54088.21892,0.319744397,2919.555
2017,Nevada,7.6500001,245.12,29,5,62.5,164247.5,24.444084,55263.16941,0.312959164,2972.097
2018,Nevada,7.4699998,251.10699,29,4.4000001,63.299999,169897.19,24.776308,56058.26659,0.301497697,3030.725
2019,Nevada,7.3400002,255.657,29,3.9000001,64.400002,176793.11,25.029118,57200.32639,0.293258444,3090.771
2020,Nevada,7.25,258.66,29,13,61.700001,163705.48,26.9,52164.4262,0.269516729,3138.259
2001,New Hampshire,7.52,177.10001,30,3.4000001,71.699997,64969.23,24.916868,51746.99347,0.301803581,1255.517
2002,New Hampshire,7.4000001,179.89999,30,4.5,71.5,67045.719,25.031639,52829.80075,0.295625872,1269.089
2003,New Hampshire,7.2399998,184,30,4.5,71.300003,69771.641,25.248472,54515.90902,0.286750018,1279.84
2004,New Hampshire,7.0500002,188.89999,30,3.8,71,72607.813,25.792133,56279.84739,0.273339169,1290.121
2005,New Hampshire,6.8200002,195.3,30,3.5999999,71.199997,73313.281,25.8414,56460.32552,0.263917597,1298.492
2006,New Hampshire,6.6100001,201.60001,30,3.5,70.900002,75109.969,26.18952,57406.45099,0.252391037,1308.389
2007,New Hampshire,6.4200001,207.342,30,3.5,70.800003,75364.063,26.337021,57418.48858,0.243763336,1312.54
2008,New Hampshire,7.8099999,215.30299,30,3.8,70.699997,74237.328,25.965361,56415.37313,0.300785339,1315.906
2009,New Hampshire,8.7399998,214.537,30,6.0999999,70,73300.875,26.058241,55695.43622,0.335402524,1316.102
2010,New Hampshire,8.6000004,218.056,30,6.0999999,70.099998,75670.914,26.23049,57465.45545,0.327862743,1316.807
2011,New Hampshire,8.3400002,224.939,30,5.5,69.5,76159.375,26.147385,57677.09573,0.318961158,1320.444
2012,New Hampshire,8.1700001,229.59399,30,5.5,69.300003,77217.906,26.15336,58291.87492,0.312388164,1324.677
2013,New Hampshire,8.0500002,232.957,30,5.3000002,69.099998,77874.219,26.164049,58672.38893,0.307674099,1327.272
2014,New Hampshire,7.9200001,236.73599,30,4.3000002,68.699997,79151.906,26.89518,59322.83361,0.29447656,1334.257
2015,New Hampshire,7.9099998,237.017,30,3.4000001,68.5,81213.398,27.6003,60721.20555,0.286591081,1337.48
2016,New Hampshire,7.8099999,240.007,30,2.9000001,68.599998,82937.938,27.768801,61723.82849,0.281250887,1343.694
2017,New Hampshire,7.6500001,245.12,30,2.8,68.199997,83541.156,27.98135,61864.23676,0.273396391,1350.395
2018,New Hampshire,7.4699998,251.10699,30,2.7,68.599998,85150.156,28.124458,62838.47553,0.265605111,1355.064
2019,New Hampshire,7.3400002,255.657,30,2.5999999,68.900002,86944.703,28.546862,63893.14314,0.257121087,1360.783
2020,New Hampshire,7.25,258.66,30,6.6999998,67.400002,85159.734,31.174999,62329.86331,0.232558147,1366.275
2001,New Jersey,7.52,177.10001,31,4.1999998,66.199997,537290,31.127819,63265.13767,0.241584545,8492.671
2002,New Jersey,7.4000001,179.89999,31,5.8000002,66.5,546353.94,31.253586,63881.29845,0.236772833,8552.643
2003,New Jersey,7.2399998,184,31,5.8000002,66.099998,557679.25,31.332014,64835.85467,0.231073553,8601.402
2004,New Jersey,7.0500002,188.89999,31,4.9000001,65.800003,561671.81,31.649309,65049.26076,0.222753685,8634.561
2005,New Jersey,6.8200002,195.3,31,4.4000001,66.199997,572549.69,31.50663,66175.6138,0.216462383,8651.974
2006,New Jersey,7.8899999,201.60001,31,4.5999999,66.599998,582454.94,31.870337,67245.03875,0.247565625,8661.679
2007,New Jersey,8.9200001,207.342,31,4.1999998,66.400002,587208.63,32.328381,67667.25187,0.275918553,8677.885
2008,New Jersey,8.5900002,215.30299,31,5.5,66.900002,602543.44,31.945808,69169.69518,0.268892876,8711.09
2009,New Jersey,8.6199999,214.537,31,8.8999996,67.099998,571372.81,31.99976,65257.9697,0.269377017,8755.602
2010,New Jersey,8.6000004,218.056,31,9.6999998,66.5,579339.63,32.164989,65838.15627,0.26737147,8799.451
2011,New Jersey,8.3400002,224.939,31,9.3999996,66,572222,31.842854,64814.93228,0.261911203,8828.552
2012,New Jersey,8.1700001,229.59399,31,9.3999996,65.900002,583034.94,31.789862,65911.89521,0.257000175,8845.671
2013,New Jersey,8.0500002,232.957,31,8.3999996,64.900002,590396.13,31.774599,66652.52436,0.253347027,8857.821
2014,New Jersey,9.0100002,236.73599,31,6.6999998,64.199997,588638.19,31.842363,66383.19633,0.282956394,8867.277
2015,New Jersey,9.1499996,237.017,31,5.6999998,64.099998,597416.81,32.7327,67350.1462,0.279536965,8870.312
2016,New Jersey,9.0299997,240.007,31,4.9000001,63.900002,603167.81,32.540718,67973.41525,0.277498477,8873.584
2017,New Jersey,8.9099998,245.12,31,4.5,63.5,605410.94,32.521717,68114.41575,0.273970769,8888.147
2018,New Jersey,8.8599997,251.10699,31,4,63.099998,620087.69,32.554321,69737.57525,0.272160482,8891.73
2019,New Jersey,11.13,255.657,31,3.4000001,63.900002,633365.38,32.773212,71234.61944,0.339606628,8891.258
2020,New Jersey,11,258.66,31,9.8000002,63.5,604001.56,35.549999,68000.03738,0.309423356,8882.371
2001,New Mexico,7.52,177.10001,32,5,63.200001,80861.789,20.16732,44146.00123,0.372880482,1831.69
2002,New Mexico,7.4000001,179.89999,32,5.5,63.099998,83318.289,20.35619,44908.03904,0.363525792,1855.309
2003,New Mexico,7.2399998,184,32,5.9000001,63.200001,86540,20.430864,46091.3924,0.354365816,1877.574
2004,New Mexico,7.0500002,188.89999,32,5.5999999,63,93609.523,20.688511,49169.62372,0.340768855,1903.808
2005,New Mexico,6.8200002,195.3,32,5.1999998,63.099998,94731.977,20.772511,49026.1614,0.328318526,1932.274
2006,New Mexico,6.6100001,201.60001,32,4.1999998,62.599998,97013.633,21.343176,49442.8437,0.309700866,1962.137
2007,New Mexico,6.4200001,207.342,32,3.5999999,62.099998,97780.648,21.8435,49134.27568,0.293908948,1990.07
2008,New Mexico,7.8099999,215.30299,32,4.3000002,62.299999,98035.867,21.908272,48758.00458,0.356486349,2010.662
2009,New Mexico,9.04,214.537,32,7.0999999,61.200001,99281.195,22.34856,48743.66531,0.404500335,2036.802
2010,New Mexico,8.8999996,218.056,32,7.8000002,59.599998,98763.094,22.402737,47836.10593,0.397272869,2064.614
2011,New Mexico,8.6199999,224.939,32,7.1999998,58.400002,98743.477,22.14905,47456.69477,0.389181473,2080.707
2012,New Mexico,8.4499998,229.59399,32,7,58.299999,99118.078,22.066898,47476.82418,0.38292649,2087.715
2013,New Mexico,8.3299999,232.957,32,6.9000001,58.099998,97913.445,21.803375,46785.12093,0.382050939,2092.833
2014,New Mexico,8.1899996,236.73599,32,6.5999999,58.099998,100319.78,22.029995,47994.47526,0.37176584,2090.236
2015,New Mexico,8.1800003,237.017,32,6.5999999,58.299999,101120.27,22.331402,48381.26073,0.366300347,2090.071
2016,New Mexico,8.0799999,240.007,32,6.8000002,58.400002,100500.38,22.08024,48027.59306,0.365938047,2092.555
2017,New Mexico,7.9099998,245.12,32,6.0999999,58.299999,100365.77,22.094706,47956.64178,0.358004302,2092.844
2018,New Mexico,7.73,251.10699,32,4.9000001,58.099998,102583.63,22.381096,48995.07296,0.345380762,2093.754
2019,New Mexico,9.1099997,255.657,32,5,58.5,106949.55,22.903288,50937.23478,0.39775947,2099.634
2020,New Mexico,9,258.66,32,8.5,57.099998,104496.77,24.200001,49611.08455,0.371900811,2106.319
2001,New York,7.52,177.10001,33,4.9000001,62.299999,1254453.1,32.844967,65737.23992,0.228954409,19082.838
2002,New York,7.4000001,179.89999,33,6.1999998,63.099998,1246963.8,32.044815,65157.11315,0.230926598,19137.8
2003,New York,7.2399998,184,33,6.4000001,62.599998,1251994.1,31.964985,65289.84578,0.226497832,19175.939
2004,New York,7.0500002,188.89999,33,5.8000002,62.700001,1289772.3,32.882401,67275.26759,0.214400408,19171.567
2005,New York,7.9499998,195.3,33,5,63,1317690.9,33.09687,68871.46605,0.240203977,19132.61
2006,New York,8.6599998,201.60001,33,4.5,63.099998,1351944.9,34.245365,70765.29769,0.252880931,19104.631
2007,New York,8.9200001,207.342,33,4.4000001,62.599998,1362414.9,35.667316,71210.06924,0.250088908,19132.335
2008,New York,8.5900002,215.30299,33,5.4000001,63.099998,1341578.3,34.830849,69828.6412,0.246620466,19212.436
2009,New York,8.6199999,214.537,33,8.3999996,63,1387336.9,33.4776,71856.43329,0.257485599,19307.066
2010,New York,8.6000004,218.056,33,8.6999998,62.599998,1440088.4,34.390427,74231.52918,0.250069602,19399.956
2011,New York,8.3400002,224.939,33,8.3999996,61.599998,1442410.9,34.172821,73970.08942,0.244053606,19499.921
2012,New York,8.1700001,229.59399,33,8.6000004,61.700001,1497317.6,33.959911,76493.81369,0.240577783,19574.362
2013,New York,8.0500002,232.957,33,7.8000002,61.599998,1498605.9,33.691074,76356.29462,0.238935696,19626.488
2014,New York,8.7399998,236.73599,33,6.3000002,60.700001,1525699.5,34.630276,77630.18579,0.25238031,19653.431
2015,New York,9.5500002,237.017,33,5.1999998,60.700001,1548507.8,35.435402,78775.11895,0.269504497,19657.321
2016,New York,9.6999998,240.007,33,4.9000001,60.599998,1581861.8,35.236717,80557.66459,0.275281031,19636.391
2017,New York,10.24,245.12,33,4.6999998,60.700001,1600296.6,35.874199,81673.417,0.285441913,19593.849
2018,New York,10.71,251.10699,33,4.0999999,60.599998,1643598.6,36.108509,84096.92788,0.296605988,19544.098
2019,New York,11.94,255.657,33,3.8,60.700001,1685016.4,36.670567,86574.78594,0.325601728,19463.131
2020,New York,11.8,258.66,33,10.1,59.599998,1600925,39.950001,82791.72288,0.295369204,19336.776
2001,North Carolina,7.52,177.10001,34,5.5999999,67.599998,405396.25,22.50556,49377.61583,0.334139653,8210.122
2002,North Carolina,7.4000001,179.89999,34,6.9000001,67,411318.41,22.621984,49400.49009,0.327115433,8326.201
2003,North Carolina,7.2399998,184,34,6.6999998,67.300003,421596.22,22.681425,50055.94182,0.319203921,8422.501
2004,North Carolina,7.0500002,188.89999,34,5.9000001,66.5,438756.53,22.914923,51297.64209,0.307659781,8553.152
2005,North Carolina,6.8200002,195.3,34,5.5999999,66.199997,461070.09,22.89283,52963.64547,0.297909878,8705.407
2006,North Carolina,6.6100001,201.60001,34,5.0999999,66.400002,489484.03,23.1084,54891.69107,0.286043175,8917.27
2007,North Carolina,7.6700001,207.342,34,5.0999999,65.800003,494839.72,23.341341,54270.42246,0.328601519,9118.037
2008,North Carolina,7.3899999,215.30299,34,6.1999998,65.300003,507891.5,22.96011,54556.55861,0.321862565,9309.449
2009,North Carolina,7.9000001,214.537,34,11,64.800003,486943.22,23.10256,51530.74967,0.34195345,9449.566
2010,North Carolina,8.6000004,218.056,34,10.7,63.5,493573.09,23.470947,51550.33231,0.366410456,9574.586
2011,North Carolina,8.3400002,224.939,34,10.2,62.799999,499719.34,23.29965,51736.60224,0.3579453,9658.913
2012,North Carolina,8.1700001,229.59399,34,9.5,62.900002,501755.94,23.363293,51452.59598,0.34969386,9751.81
2013,North Carolina,8.0500002,232.957,34,7.6999998,61.900002,509602.97,23.386549,51753.59158,0.344214967,9846.717
2014,North Carolina,7.9200001,236.73599,34,6.0999999,61.099998,521097.91,23.642612,52438.60729,0.334988372,9937.295
2015,North Carolina,7.9099998,237.017,34,5.6999998,61.099998,535576.38,24.4335,53359.0463,0.323735846,10037.218
2016,North Carolina,7.8099999,240.007,34,5.0999999,61.200001,544450.81,24.506639,53578.17541,0.318689148,10161.802
2017,North Carolina,7.6500001,245.12,34,4.5,61.400002,559959.81,24.840048,54493.28507,0.307970423,10275.758
2018,North Carolina,7.4699998,251.10699,34,4,61.200001,568215,25.136881,54681.49591,0.297172899,10391.358
2019,North Carolina,7.3400002,255.657,34,3.8,61.5,580136.63,25.484652,55243.82596,0.288016497,10501.384
2020,North Carolina,7.25,258.66,34,7.4000001,59.200001,563106.06,27.025,53119.08896,0.26827012,10600.823
2001,North Dakota,7.52,177.10001,35,2.8,70.699997,28080.93,18.04829,43940.85394,0.416659972,639.062
2002,North Dakota,7.4000001,179.89999,35,3.4000001,70.699997,29637.619,18.378115,46441.71911,0.402652835,638.168
2003,North Dakota,7.2399998,184,35,3.5,71.5,31418.303,18.672615,49182.00831,0.387733577,638.817
2004,North Dakota,7.0500002,188.89999,35,3.4000001,72.300003,31884.666,19.078642,49456.2102,0.369523166,644.705
2005,North Dakota,6.8200002,195.3,35,3.3,72.5,33080.844,19.08288,51201.68274,0.357388413,646.089
2006,North Dakota,6.6100001,201.60001,35,3.0999999,73.400002,34484.219,19.32119,53099.86265,0.342111438,649.422
2007,North Dakota,6.4200001,207.342,35,3,74.099998,36098.625,19.84638,55296.27525,0.323484691,652.822
2008,North Dakota,7.0300002,215.30299,35,3.0999999,74.5,38617.238,20.285437,58727.27881,0.346554043,657.569
2009,North Dakota,7.9000001,214.537,35,3.9000001,73.5,39731.012,20.870718,59748.75783,0.378520763,664.968
2010,North Dakota,8.6000004,218.056,35,3.7,72.800003,42744.059,21.749943,63347.80631,0.395403353,674.752
2011,North Dakota,8.3400002,224.939,35,3.4000001,72.599998,47730.785,23.098295,69626.51307,0.36106562,685.526
2012,North Dakota,8.1700001,229.59399,35,2.9000001,72.599998,58430.891,24.885149,83207.98118,0.328308265,702.227
2013,North Dakota,8.0500002,232.957,35,2.9000001,71.900002,59625.602,25.525225,82452.71998,0.315374309,723.149
2014,North Dakota,7.9200001,236.73599,35,2.5999999,71.800003,65146.668,26.731186,88186.6702,0.296283154,738.736
2015,North Dakota,7.9099998,237.017,35,2.8,70.800003,63740.246,26.6175,84364.16218,0.297172905,755.537
2016,North Dakota,7.8099999,240.007,35,3.0999999,70.900002,59718.266,25.3424,78980.50559,0.308179174,756.114
2017,North Dakota,7.6500001,245.12,35,2.7,70.800003,60967.879,25.55278,80564.88428,0.299380345,756.755
2018,North Dakota,7.4699998,251.10699,35,2.5,70,62998.031,25.935284,82885.38435,0.2880246,760.062
2019,North Dakota,7.3400002,255.657,35,2.3,70.099998,63407.242,26.319799,83023.76513,0.278877517,763.724
2020,North Dakota,7.25,258.66,35,5.0999999,69.5,61529.273,26.674999,80397.94776,0.271790076,765.309
2001,Ohio,7.52,177.10001,36,4.4000001,67.199997,566995.38,23.382401,49791.45203,0.321609402,11387.404
2002,Ohio,7.4000001,179.89999,36,5.8000002,66.900002,578547.81,23.664972,50714.71242,0.312698452,11407.889
2003,Ohio,7.2399998,184,36,6.1999998,67,586127.69,23.77154,51258.29093,0.304565872,11434.788
2004,Ohio,7.0500002,188.89999,36,6.3000002,66.599998,602051,24.011002,52570.53832,0.29361541,11452.251
2005,Ohio,6.8200002,195.3,36,5.9000001,66.699997,615470.5,23.787342,53690.42302,0.286707115,11463.32
2006,Ohio,6.6100001,201.60001,36,5.4000001,67.199997,614946.75,23.814489,53561.13069,0.277562122,11481.213
2007,Ohio,8.5500002,207.342,36,5.5999999,67.599998,616327.94,23.965441,53591.55297,0.356763733,11500.468
2008,Ohio,8.4099998,215.30299,36,6.5999999,67.199997,605500,23.561159,52581.80117,0.356943383,11515.391
2009,Ohio,8.8000002,214.537,36,10.1,66,576136.56,23.735918,49973.2637,0.370746149,11528.896
2010,Ohio,8.6599998,218.056,36,10.3,65.400002,590682,23.856689,51188.05933,0.363000909,11539.449
2011,Ohio,8.5100002,224.939,36,8.8000002,64.199997,610072.44,23.75989,52839.63645,0.35816665,11545.735
2012,Ohio,8.6700001,229.59399,36,7.4000001,63.299999,615212.81,23.983307,53260.70077,0.361501443,11550.971
2013,Ohio,8.7200003,232.957,36,7.5,63,627016.13,23.858725,54147.91084,0.365484757,11579.692
2014,Ohio,7.9200001,236.73599,36,5.8000002,62.799999,647270.75,24.189262,55767.60255,0.327418013,11606.573
2015,Ohio,7.9099998,237.017,36,5,62.599998,652540.31,24.761099,56145.46758,0.319452695,11622.315
2016,Ohio,7.8099999,240.007,36,5.0999999,62.799999,658282.75,24.722319,56553.20935,0.315908872,11640.06
2017,Ohio,8.6000004,245.12,36,5,63,665939.94,24.945637,57085.26685,0.344749681,11665.706
2018,Ohio,8.5500002,251.10699,36,4.5,62.799999,675159.25,25.059616,57800.31611,0.341186401,11680.892
2019,Ohio,8.8000002,255.657,36,4.1999998,63.200001,688944.69,25.358114,58901.74648,0.347028971,11696.507
2020,Ohio,8.6999998,258.66,36,8.1999998,62.200001,664991.69,26.85,56869.86652,0.324022339,11693.217
2001,Oklahoma,7.52,177.10001,37,3.5999999,64.5,145299.05,19.692366,41907.94901,0.381873869,3467.1
2002,Oklahoma,7.4000001,179.89999,37,4.5999999,64.599998,148006.94,19.816715,42420.04769,0.373422139,3489.08
2003,Oklahoma,7.2399998,184,37,5.4000001,64.199997,150401.2,20.079214,42911.793,0.360571873,3504.892
2004,Oklahoma,7.0500002,188.89999,37,4.6999998,64.099998,155676.52,20.243227,44160.63279,0.348264642,3525.233
2005,Oklahoma,6.8200002,195.3,37,4.3000002,64.300003,161734.97,20.209299,45577.15909,0.33746842,3548.597
2006,Oklahoma,6.6100001,201.60001,37,3.9000001,63.700001,172316.48,20.990129,47944.39761,0.314909932,3594.09
2007,Oklahoma,6.4200001,207.342,37,4,63.5,176106.25,21.313017,48456.06462,0.301224369,3634.349
2008,Oklahoma,7.0300002,215.30299,37,3.5999999,63.5,183058.86,21.547642,49893.71966,0.326253805,3668.976
2009,Oklahoma,7.9000001,214.537,37,6.5999999,63.799999,180471.27,21.594561,48545.46731,0.365832864,3717.572
2010,Oklahoma,8.6000004,218.056,37,6.5,62.299999,181004.02,21.809288,48139.18778,0.394327426,3760.014
2011,Oklahoma,8.3400002,224.939,37,5.5999999,61.599998,187500.66,22.177814,49487.82525,0.376051499,3788.824
2012,Oklahoma,8.1700001,229.59399,37,5.0999999,62,197135.91,22.574183,51615.44725,0.361917864,3819.32
2013,Oklahoma,8.0500002,232.957,37,5.0999999,61.599998,200319.97,22.6644,51978.62887,0.355182586,3853.891
